"date","median_ndvi","landsat","year","month","day"
2020-02-13,0.154892675578594,"Landsat7 (ETM+)",2020,2,13
2020-02-18,0.159551781003756,"Landsat7 (ETM+)",2020,2,18
2020-02-23,0.164218879523105,"Landsat7 (ETM+)",2020,2,23
2020-02-28,0.168774074723842,"Landsat7 (ETM+)",2020,2,28
2020-03-04,0.173093173769303,"Landsat7 (ETM+)",2020,3,4
2020-03-09,0.177229132475987,"Landsat7 (ETM+)",2020,3,9
2020-03-14,0.181396049199975,"Landsat7 (ETM+)",2020,3,14
2020-03-19,0.186479765380682,"Landsat7 (ETM+)",2020,3,19
2020-03-24,0.193390302825719,"Landsat7 (ETM+)",2020,3,24
2020-03-29,0.197947186944475,"Landsat7 (ETM+)",2020,3,29
2020-04-03,0.195525040660868,"Landsat7 (ETM+)",2020,4,3
2020-04-08,0.184864986165848,"Landsat7 (ETM+)",2020,4,8
2020-04-13,0.171452838811092,"Landsat7 (ETM+)",2020,4,13
2020-04-18,0.161284918407205,"Landsat7 (ETM+)",2020,4,18
2020-04-23,0.153619762807466,"Landsat7 (ETM+)",2020,4,23
2020-04-28,0.147989848951397,"Landsat7 (ETM+)",2020,4,28
2020-05-03,0.146336995065212,"Landsat7 (ETM+)",2020,5,3
2020-05-08,0.147989093616882,"Landsat7 (ETM+)",2020,5,8
2020-05-13,0.150909788440316,"Landsat7 (ETM+)",2020,5,13
2020-05-18,0.154994524810636,"Landsat7 (ETM+)",2020,5,18
2020-05-23,0.160138748002964,"Landsat7 (ETM+)",2020,5,23
2020-05-28,0.166237903292422,"Landsat7 (ETM+)",2020,5,28
2020-06-02,0.173187435954133,"Landsat7 (ETM+)",2020,6,2
2020-06-07,0.180882791263219,"Landsat7 (ETM+)",2020,6,7
2020-06-12,0.1892194144948,"Landsat7 (ETM+)",2020,6,12
2020-06-17,0.198092750924001,"Landsat7 (ETM+)",2020,6,17
2020-06-22,0.207398245825942,"Landsat7 (ETM+)",2020,6,22
2020-06-27,0.217031344475746,"Landsat7 (ETM+)",2020,6,27
2020-07-02,0.226887492148535,"Landsat7 (ETM+)",2020,7,2
2020-07-07,0.23686213411943,"Landsat7 (ETM+)",2020,7,7
2020-07-12,0.246850715663555,"Landsat7 (ETM+)",2020,7,12
2020-07-17,0.256748682056031,"Landsat7 (ETM+)",2020,7,17
2020-07-22,0.26645147857198,"Landsat7 (ETM+)",2020,7,22
2020-07-27,0.275854550486525,"Landsat7 (ETM+)",2020,7,27
2020-08-01,0.284853343074786,"Landsat7 (ETM+)",2020,8,1
2020-08-06,0.293343301611888,"Landsat7 (ETM+)",2020,8,6
2020-08-11,0.30121987137295,"Landsat7 (ETM+)",2020,8,11
2020-08-16,0.308378497633097,"Landsat7 (ETM+)",2020,8,16
2020-08-21,0.314714625667449,"Landsat7 (ETM+)",2020,8,21
2020-08-26,0.320123700751129,"Landsat7 (ETM+)",2020,8,26
2020-08-31,0.324501168159259,"Landsat7 (ETM+)",2020,8,31
2020-09-05,0.327742473166961,"Landsat7 (ETM+)",2020,9,5
2020-09-10,0.32977343786691,"Landsat7 (ETM+)",2020,9,10
